open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ret,rolling_ret,rolling_vol,signal_strength,atr,position,flag
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048,1709786814.901134,1288027,29071.98606,850975342.6424303,0.023144680520532646,0.042571956471886496,0.0211517955802735,2.0126875900592465,1062.361547017592,1.0,0.0
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28459,1429517892.7805023,1221021,23315.95073,676717267.0117224,-0.02228084760830229,0.01523510757764579,0.022774134381076706,0.6689653851478464,1095.050007944907,1.0,0.0
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028,865838535.3263822,855425,14904.01102,430162358.6294252,-0.01449310528906489,-0.03537740090259589,0.019454592366557246,-1.8184601474051034,1069.907864520271,0.0,-1.0
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179,1903052694.6684127,1600637,32347.56935,901988104.11036,-0.02677830890499855,-0.05604963205818836,0.020822456183100198,-2.6917877298106188,1091.272302768823,0.0,0.0
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069,1106923908.305847,1003698,20094.09737,554561922.8053713,-0.0014644659199046783,-0.05481201965758309,0.020845965408739026,-2.629382644691756,1046.5385668567642,0.0,0.0
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355,1971173412.435502,1534579,34398.83676,953153016.5096189,-0.0010684708090662465,-0.05591106826790482,0.020814978696203988,-2.6860977896701512,1082.815812081281,0.0,0.0
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.313650000004,1295799109.011004,1257000,23270.11723,632925807.4925774,-0.02283183115177323,-0.03917734836430897,0.0182338071459621,-2.1486104383299263,1071.7639683611894,0.0,0.0
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,1777052127.731093,1351633,33147.27251,876487224.2550423,-0.0064374817843849685,-0.0653944595474133,0.015925632001713205,-4.106239522574581,1086.6136849068187,0.0,0.0
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421,612062852.0866882,605049,10959.29947,294038915.03262633,-0.0007363311303112408,-0.07754659934348884,0.014670266233784838,-5.285970827502992,1034.2427074134746,0.0,0.0
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036,580801698.0002693,629537,10672.14983,287060095.3315276,0.005316097534741049,-0.06659717540924948,0.015263175818400873,-4.363258092654722,1006.0446568839408,0.0,0.0
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,1104633264.131574,935914,19301.24631,527237637.3310134,0.009084012628159499,-0.0794245568893509,0.01262083312987507,-6.293131053396402,1001.1550385350878,0.0,0.0
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,900273404.6010331,815642,15970.99932,432214355.0561344,-0.0047234864410535815,-0.06289335209822455,0.011621209822291013,-5.411945318944918,961.41396435401,0.0,0.0
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,1159714527.6352634,1016823,21634.02212,584185553.7913067,0.013752023389943968,-0.03603539910165632,0.01281081592252079,-2.8128886809081255,960.9765383287237,0.0,0.0
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,1330745572.6946373,1057318,23659.89374,640128055.9068437,-0.021321546938747327,-0.030630540764522096,0.011788754866769927,-2.5982846458927806,972.6303570195292,0.0,0.0
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,772864757.1633048,756295,13622.24812,366169697.3870807,0.0021990001968585915,-0.027074080280813928,0.011899665982446251,-2.2751966585240426,942.6996172324199,0.0,0.0
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,389225653.7451669,481382,6769.94368,182562924.6341634,0.008265173030320483,-0.017983423162280854,0.012395549567844362,-1.4507967608739307,898.5703588586756,0.0,0.0
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,575213570.2794422,568937,9855.43959,265526847.3320675,-0.013085542514084558,-0.00818877643720739,0.01083856703561579,-0.7555220547420037,878.0667617973417,0.0,0.0
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,709594996.7242744,717111,12639.67925,338982776.4596819,0.0037943335858154903,0.0020250039093101524,0.010726344602076391,0.1887878848231442,855.4677073832457,0.0,0.0
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,1054565781.6023751,816399,18966.20117,516737777.2652495,0.013793298663241194,0.016594784442963917,0.011531118314461868,1.4391305327386505,844.2000139987283,1.0,1.0
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,1442636235.4543552,1012767,26698.91191,707870181.8163438,-0.03271905806144915,-0.02186708928946912,0.015720426811513952,-1.3909984475391743,865.2650129988191,0.0,-1.0
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,984117789.7017612,753125,17773.08882,467287939.9395918,0.005498877473934849,-0.02534225948323654,0.015476107926784673,-1.637508577940091,857.752512070332,0.0,0.0
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,932817724.59401,655755,16507.37461,439209106.7446719,0.008768294981564617,-0.012129982274068474,0.015840154536209572,-0.7657742382714838,839.693046922451,0.0,0.0
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,403337263.0344908,415694,7152.30076,191116596.7726723,0.005554948116372804,-0.020117778805142428,0.015184387396389741,-1.3248989425760869,804.2864007137044,0.0,0.0
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,1205762341.9704952,843861,23346.55866,640869473.6004443,0.04508519501740316,0.04637064301181759,0.01962953260948952,2.3622897159253093,853.7630863770112,1.0,1.0
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,1182678581.634669,805579,20199.85331,563722083.6591941,-0.011708533760912077,0.031850138354316604,0.020308563557946687,1.5683107406113777,858.6757230643676,1.0,0.0
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,908653906.0072742,745633,15196.52438,422438614.8525725,-0.0015142556351941394,0.021841952917136975,0.0202796648370196,1.077037174562446,831.9553142740557,1.0,0.0
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,1265952178.7798684,908537,21962.66824,596493723.4392639,-0.017478262753480966,0.017293771670022773,0.02069441466053725,0.8356733908014679,843.7085061116231,1.0,0.0
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,1055132509.8658342,814389,18620.69161,500960557.9227829,-0.014421718206491185,-0.0011672570613652233,0.021302658581310814,-0.05479396183860722,836.6543271036501,1.0,0.0
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,983857061.6408418,811087,18134.67738,490485191.7880676,0.01583492834831035,0.0008442442782978787,0.021457844309668996,0.0393443193134484,833.679018024818,1.0,0.0
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,450588672.4704081,466520,7745.7868,210327639.5610825,-0.006363932357385971,0.028113856160941975,0.01834595683029104,1.5324279033799502,804.0133738801882,1.0,0.0
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,523747237.4389696,504474,9511.72432,258699846.4758803,0.001698977658018963,0.024228491651554274,0.01832607662764405,1.3220773951696076,782.585275745889,1.0,0.0
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,1722665798.0920303,1420829,30583.35138,799867474.2125899,-0.05115247125137512,-0.03661060918328207,0.024739335669539682,-1.4798541752420176,851.06704176404,0.0,-1.0
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,1797636024.0812125,1345725,35083.7879,922716234.2100114,0.05837485716062529,0.013994422488490699,0.031570333713125856,0.4432776230893087,933.4415387808943,0.0,0.0
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,1589291467.5372329,1311928,28095.50924,749083400.1203892,-0.0327116189155523,-0.06148797434526987,0.029226896402441478,-2.103814701999404,957.250000296545,0.0,0.0
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,823023638.236875,848252,14614.60741,387105933.4399799,0.006046848554291717,-0.0446269162544527,0.02937674005625386,-1.519124183588652,931.732143132506,0.0,0.0
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,741158215.0539023,746911,12757.07361,338454644.8956143,-0.000784946833060296,-0.043929097579293974,0.029384966256459394,-1.4949514386336071,901.8527043373272,0.0,0.0
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,1673795235.4008923,1713871,31558.13098,813190388.2485608,-0.024042773930321393,-0.05031688309779181,0.029787710412046527,-1.6891826327626385,921.4253683132323,0.0,0.0
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,776111471.8669971,833902,14266.10759,368954010.8074442,0.003263779056785765,-0.03327549889197268,0.02967461943874237,-1.1213454299106898,896.4792705765728,0.0,0.0
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,773303698.8633221,858037,14219.97114,367770742.66004,-0.0007853256729365432,-0.04909224857107941,0.02896035277216737,-1.6951536798356959,868.471465535389,0.0,0.0
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,1068985236.5126554,1007138,20120.32689,523776704.241491,0.0011217829323004747,-0.041928433844787616,0.029007710945571596,-1.4454237331397752,857.912075140004,0.0,0.0
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,1152808416.919793,957418,20726.13761,530122336.3788532,-0.03106509731339835,-0.07326552145456366,0.030133889916293448,-2.4313330160189133,887.8783554871465,0.0,0.0
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,1224436974.8502872,943268,24035.81623,604884325.2462568,0.018699410233757652,-0.005041549739196682,0.026707864963749703,-0.18876648305806262,892.9591872380644,0.0,0.0
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,1335158158.639614,926194,24055.65943,622525707.6049981,0.029162266993092212,-0.032503760547159644,0.02045663387928848,-1.5889105088823237,925.0649595782025,0.0,0.0
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,738491809.8811625,666967,13843.65158,367248705.0054073,0.006528373505409135,0.006744664065234884,0.017729121005072717,0.3804285651446046,906.0596053226167,0.0,0.0
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,571013013.8553362,555956,10367.07533,274864183.4442869,-0.006675719981792838,-0.005986729115225242,0.01776836576276457,-0.33693189318350514,873.066062085287,0.0,0.0
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,954193987.2948112,732735,17593.19977,468128198.054531,0.019148844892382,0.013843289909550638,0.01881492401514636,0.7357611382542143,868.6670576506236,1.0,1.0
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,1912797983.5310054,1189024,35052.57462,962782935.6899298,0.05452320506922326,0.09545915226105905,0.02290606731979126,4.167417781863437,931.6722678184364,0.0,-1.0
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,3210301129.366291,1872873,55846.96952,1646165465.2449384,0.0595556236949355,0.1569239611117219,0.02765688791848511,5.673955854116118,1046.6963915456906,1.0,1.0
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,1775822103.7632556,1146092,27902.93312,839284260.1798254,-0.003633073269255882,0.153626744293325,0.027851703542163462,5.515883222753549,1041.531649292427,1.0,0.0
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,2265077496.195469,1338533,36289.3174,1112439184.9506557,0.026889146766998273,0.18331935567830193,0.027643331388072977,6.6315941846790984,1083.7036743429678,1.0,0.0
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,933244397.7040021,776343,14497.56447,443500647.9220822,-0.005248545872232224,0.2148480217759845,0.02352139017529968,9.134154919193554,1045.58198331847,1.0,0.0
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,926316644.4167665,789910,14627.97473,448414594.5587875,-0.002121698420076701,0.19001784870904492,0.02453852737400194,7.74365330946326,1025.7918416528648,1.0,0.0
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,1367837657.5451825,954783,22277.58284,674540668.5726604,-0.0063904465335593574,0.14890833175175566,0.025275908906484533,5.8913146230540985,1005.092424391946,1.0,0.0
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,1306206257.0193572,824373,21151.29517,647203906.7656411,0.014023065291087988,0.15746319623758187,0.02513196636022388,6.265454679535038,988.2143940782358,1.0,0.0
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,1224103637.6132562,895470,19176.75428,580226725.8333887,-0.020038485047132126,0.14189234080372892,0.02671814198243432,5.310711384684429,978.4090802155049,1.0,0.0
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,1107940389.9242406,758428,17834.38857,543872730.2617269,0.012298266373334643,0.13421669736834763,0.026649814114658332,5.036308951007794,965.2370030572546,1.0,0.0
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,2726355505.5063505,1559366,44319.81254,1351735332.858577,0.0008109090753829484,0.07644520151377754,0.02242586326181209,3.4087963803806987,1023.5772171245935,1.0,0.0
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,533859338.1325383,567975,8102.13876,247175148.950766,0.003737857705434555,0.019737686575499236,0.013046315596781323,1.512893539105305,974.8238444728368,1.0,0.0
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,711031423.4334425,591533,10630.2474,324616031.9581684,0.00101778924275564,0.02449763961221918,0.01290401817010226,1.8984504895520498,950.6221412962057,1.0,0.0
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,1352635339.5043936,781855,20885.94331,645698735.3773494,0.017610133967925767,0.015240236570702503,0.011172673682609609,1.3640635181553813,940.5584169179052,1.0,0.0
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,1028794008.5245212,779472,14107.36566,437126154.0841225,-0.012507622880839175,0.007831645179433577,0.01187842833559253,0.6593166164893071,925.5678157094834,1.0,0.0
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,1013694790.3170501,827926,15619.11716,476478254.9434133,-0.008506002143239377,0.0013836611773234697,0.012222131482719929,0.11320948226418097,907.8894003016632,1.0,0.0
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,2181763648.99527,1397042,33952.63237,1039137135.293551,-0.019976521735424746,-0.012308712934027022,0.01370229134199636,-0.8982959584505302,960.8651574229729,0.0,-1.0
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,1027461795.2332091,912948,14875.86309,448638761.3838917,0.015028049437656454,-0.01132982584636466,0.013829066083586916,-0.8192762821353143,945.6590747499033,0.0,0.0
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,395759717.5724278,480214,5990.91468,181083431.1999306,-0.001979587868721766,0.00688955598238028,0.012151677372386776,0.5669633723189497,902.5648551249103,1.0,1.0
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,465781514.2589476,473168,7017.35093,212433521.8897289,-0.004091844608965056,-0.009412982624737665,0.011509879135853475,-0.8178176776345165,865.5530797588453,0.0,-1.0
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,1254289037.7420728,896853,19574.2347,595390893.1450084,0.008317443455409412,-0.0019831320556576992,0.01187190979799992,-0.16704406362587093,881.9978597760706,0.0,0.0
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,868966244.2412692,691213,13670.16079,417204801.1629621,0.006922694224599457,0.001183551898096713,0.012029030058849269,0.09839129940705585,855.6858697920658,0.0,0.0
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,1166497472.433173,784195,18251.27965,558742524.9312288,-0.007906054777431892,-0.0077417698581475625,0.01228847065461157,-0.6300027135795178,849.7975933783467,0.0,0.0
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,2194927210.224416,1301632,36084.84178,1119542855.1513171,0.03535977616853181,0.009565672322041863,0.015961471407202048,0.5992976510753071,900.0406224227506,1.0,1.0
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,1869443273.7476244,1274387,28513.77996,877642037.8224415,-0.036313716787853334,-0.01477255626328755,0.019576759666611186,-0.7545965989704944,959.3234351068398,0.0,-1.0
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,427921094.3021783,488354,6430.54981,194912673.9119217,-0.0007419501379155591,-0.007057575510222791,0.019413136785424372,-0.3635463752319361,904.4360468849228,0.0,0.0
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,477189328.0072937,494225,7322.44372,221713710.223243,-0.0018993368003190625,0.011257907981253368,0.01820608494023711,0.6183596318598055,866.7741863931425,1.0,1.0
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,929647644.243343,816466,14352.21893,432105955.4547703,-0.0031089584245033164,-0.006811733185696389,0.017575657354633945,-0.3875663395258686,853.2731730793465,0.0,-1.0
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,897157095.4774112,754775,13771.19621,411748868.0629127,-0.009253102395646695,-0.014050031319517542,0.01779084814635419,-0.7897336430470719,844.3093750022502,0.0,0.0
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,769254865.2851151,617415,12260.98321,367624217.9174355,0.0016772089474810237,-0.00833866311502618,0.01778276600325031,-0.46891822754132,814.5108482163753,0.0,0.0
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,1125950643.7116494,749723,18061.33493,541742405.5204978,-0.003651383637347849,-0.020109780586796355,0.017509493516653124,-1.148507269366194,816.7957876294913,0.0,0.0
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,713123417.7612139,555611,11566.3884,345404092.6459083,0.003413422818792089,-0.023524839903207084,0.017347628977870434,-1.3560838736646161,782.4075170845277,0.0,0.0
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,437785700.3396102,423988,6725.50525,200848375.4485695,-0.0036024683529910506,-0.019289005924950642,0.017244589737882593,-1.118554063514594,753.2284087213474,0.0,0.0
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,548940321.0915866,519434,8889.35695,266761143.4116981,0.009725112438746075,-0.04357061037577459,0.01230189999295869,-3.541778944773844,743.7120938126798,0.0,0.0
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,1162562413.8190155,869107,18047.66786,529388757.4915814,-0.03015747704325422,-0.03746072926209776,0.010556207352418885,-3.5486920644386433,778.9955156832027,0.0,0.0
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,629531351.1145664,533797,10257.29455,299466722.1976085,0.001796308673075897,-0.03501574141815389,0.01066677472055981,-3.2826925041045776,746.8065502772596,0.0,0.0
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,995569172.1396836,750401,15987.94266,469155943.83416003,0.0042098730332400525,-0.029109231645022438,0.010940458324997904,-2.6606958118482678,735.824653828884,0.0,0.0
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,659594157.3443576,583045,10384.95749,304728875.7312362,-0.004401068957575638,-0.03036764217930854,0.010950889296555133,-2.773075442271288,717.8114642696783,0.0,0.0
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,702705076.837866,543177,11422.36141,334588917.0883291,0.003126328159059444,-0.01825203882363624,0.010867926446330434,-1.6794407759171999,696.4749311075585,0.0,0.0
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,318276733.8766431,339750,5443.09222,159659088.1646764,0.0013222287947045608,-0.018599956334520273,0.010855929265301888,-1.713345387572681,657.4938645998756,0.0,0.0
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,459830379.6509824,454846,7720.41654,226012721.3705351,-0.0024464362976061027,-0.017413087248322134,0.01084004242108402,-1.606367076059911,640.2271599855986,0.0,0.0
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,663025204.2072346,563115,11029.2258,323482162.2920864,-0.0016679706937139382,-0.0223890130734955,0.010691721338677015,-2.0940513098207907,625.0823628437702,0.0,0.0
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,1299160215.077924,900141,21831.75056,634595648.9435309,0.01620607377126304,-0.0029539504598240507,0.01214163437739236,-0.24329100745483542,662.8300512120722,0.0,0.0
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,1419729744.649752,945158,22953.8144,676256840.2750593,-0.01750421379661149,-0.029841359537956635,0.012701683130757625,-2.3494019832454023,695.4850475540671,0.0,0.0
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,773302705.4947629,651970,12901.09228,376856740.4883937,0.00026142662186434684,0.0005874590852226191,0.008364141513905623,0.0702354311253524,679.0454013002053,0.0,0.0
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217,686643453.3930904,544850,10539.62903,307284659.321428,-0.002728333979592712,-0.003931723762535033,0.008383955274095502,-0.4689581031858743,668.0807297787621,0.0,0.0
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018,338478560.1218247,331924,5491.4962,159611625.1658778,-0.0014377967430778682,-0.009533605251574317,0.008230564231017878,-1.158317338153534,632.7599633659935,0.0,0.0
2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.1972,383209498.8777505,338654,6471.2448699999995,188192943.696217,0.0005603304608226001,-0.00459778296246971,0.008146989228182038,-0.564353632206248,602.792108839851,0.0,0.0
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746,899492595.6812717,671438,15375.49318,446702609.5645752,0.004216110740975276,-0.003516391748145997,0.00820692686234876,-0.42846631962547216,600.8605296370044,0.0,0.0
2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53392,1352934531.6659672,877168,24189.621329999998,716161501.5730364,0.019148911405474367,0.014224148210227883,0.010278411135721104,1.3838858966045784,636.338348948647,1.0,1.0
2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.88725,1130396850.0974114,750252,18700.85778,556446376.251785,-0.006329437072100319,0.010276256792353111,0.010513088280508868,0.9774727005198997,646.8377525951722,1.0,0.0
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373,692863472.0877249,513691,11204.06553,330886650.2003818,-0.0042674613844437825,0.007645665318270156,0.010619973592166276,0.7199326111234315,630.4779131240884,1.0,0.0
2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.0443,607176051.3015367,437828,9803.94004,288451712.1002085,-0.0010089710837443144,-0.009424361887956034,0.009139514445688073,-1.0311665837349104,607.7344907580821,0.0,-1.0
2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48068,263949405.5434029,310852,4181.9912699999995,123039182.1587899,0.0001406917616817438,0.00836565189966021,0.007042261212588326,1.187921272318935,571.4527414182188,1.0,1.0
2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.70947,326264625.2296824,341726,5257.07008,154501729.2473491,-0.004292533818187172,0.0037747947840693907,0.00722969869556415,0.522123388957475,545.0868313169176,1.0,0.0
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532,924613476.681799,671592,15036.11048,442247506.1673844,0.004336974266853755,0.010886175340446336,0.007235223944597253,1.504607932498807,548.4999147942806,1.0,0.0
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691,806683957.3100156,591162,12751.63951,374046205.2590536,-0.007846507059070196,0.004398370535629859,0.007751087761222805,0.5674520365559602,540.7256351661177,1.0,0.0
2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.69854,959870747.0063142,768028,14761.86053,429510396.4298237,-0.016078424657534285,-0.012304209028885071,0.009349582461176847,-1.3160169536957398,540.4430897971091,0.0,-1.0
2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54033,2755821274.340605,1976577,47495.99471,1302553963.3106227,-0.07334015302895769,-0.0885845977516736,0.02440492308963068,-3.62978393442723,760.231440525887,0.0,0.0
2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.65711,1834219523.699404,1293122,33522.24573,881095856.1944035,-0.0213875683092436,-0.12483599492382036,0.02251154483538504,-5.545421064466239,792.6149090597521,0.0,0.0
2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75343,680623880.8247554,615764,12952.29598,337010159.8115182,0.001765947647194288,-0.1177060772449725,0.022920221439033737,-5.13546858864618,770.2788441269128,0.0,0.0
2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91209,497880752.23011583,451543,9909.1293,258890029.0825063,0.003447508257659715,-0.11087003386435579,0.023342765451545483,-4.749652910427341,738.6839266892763,0.0,0.0
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233,788205156.3215925,565987,14052.07264,365942107.3406446,-0.0024081719771562593,-0.11211536180721626,0.023277486489035177,-4.816471995807109,717.8079319257565,0.0,0.0
2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.06688,886782344.1602929,603624,16436.92888,425661908.6149738,-0.0027144416563451568,-0.11465003430153475,0.023135012888862255,-4.95569355644189,726.4945082167739,0.0,0.0
2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.69978,1156326251.922411,673711,21955.66524,576734438.2954001,0.014458090267116974,-0.09797760293531488,0.02453334751197203,-3.993649985494347,746.4913290584329,0.0,0.0
2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22116,792966965.8982658,575619,13987.93493,367233375.4168434,-0.009558985984038038,-0.11045794339492498,0.02402070960502898,-4.598446307839278,744.1612341256877,0.0,0.0
2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.33772,722611079.1898074,611438,13258.65894,345214226.918254,-0.0045851707693453925,-0.10753390410958907,0.02409583033956599,-4.4627598465870495,729.3568602595669,0.0,0.0
2023-08-26,26060.0,26125.77,25985.92,26017.37,10022.22322,261041530.4758038,329412,4681.90628,121952627.5976749,-0.0016362234703670708,-0.09443410506809657,0.024192911928052344,-3.9033790289046455,687.2492273838836,0.0,0.0
2023-08-27,26017.38,26182.23,25966.11,26101.77,12099.64216,315548363.0193776,349090,6170.48664,160918200.3936097,0.003243986613558514,-0.01959328275378691,0.009325564185976354,-2.1010292099271592,653.5971397136062,0.0,0.0
2023-08-28,26101.78,26253.99,25864.5,26120.0,22692.62655,591008939.17657,523057,10912.40549,284226173.7934395,0.0006984200688304742,0.002533200276349179,0.006346996537066404,0.39911795469799166,634.7323440197773,0.0,0.0
2023-08-29,26120.0,28142.85,25922.0,27716.34,74251.99488,2023326050.758479,1137083,37945.55071,1034244032.3814663,0.061115620214395205,0.06192832876309251,0.020303646304498733,3.0501087260060715,748.0264623040788,1.0,1.0
2023-08-30,27716.34,27768.57,27017.24,27299.99,35448.25848,969086451.1625257,690292,16715.57712,456926409.729732,-0.015021824670934159,0.04238260495708479,0.021393260750688654,1.9811194492976245,748.2624292823587,1.0,0.0
2023-08-31,27299.99,27587.51,25655.01,25940.78,51032.80401,1360373186.0116708,944690,24598.11397,655707233.8849008,-0.04978793032524931,-0.0071244524804301435,0.027448270645178074,-0.2595592477401384,832.8508271907616,0.0,-1.0
2023-09-01,25940.77,26156.0,25333.75,25805.05,41032.15056,1059444591.7097493,881179,19960.9903,515429946.1831724,-0.005232302189833948,-0.009631178999078949,0.02748360141489108,-0.35043365873660987,832.0936252485643,0.0,0.0
2023-09-02,25805.04,25987.5,25752.47,25869.51,16250.77698,419812969.9468598,567728,7634.91416,197234437.0220484,0.002497960670488908,-0.021307303977797343,0.02701018162440917,-0.7888619289602213,789.4462234450954,0.0,0.0
2023-09-03,25869.52,26135.0,25800.0,25971.21,17474.47667,453100690.1021077,496412,8583.16498,222581536.0268467,0.003931268895313478,-0.007977066506748454,0.026917806951468233,-0.2963490495763937,756.9857789133029,0.0,0.0
2023-09-04,25971.21,26108.02,25631.21,25826.02,21777.59609,563532890.5699993,596830,10177.3686,263365883.4295556,-0.005590421085501895,-0.008978891412551149,0.026936721506149286,-0.33333274840078037,736.9732232766385,0.0,0.0
