datetime,symbol,close,money,open_interest,open_interest_money,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126
2025-04-08,B_QG8888,1165.27,78071996240.0,2200567,62837701406.35,-12.33,-11.76,-0.58,Death Cross,1185.1299999999999,0.005687506472882964,0.3908137947593641,0.6566819839014875,0.42705340947395076,,0.3333333333333333,0.18181818181818182,0.17391304347826086,0.06349206349206349
2025-04-09,B_QG8888,1149.37,105951390320.0,2123102,60180662315.36,-14.51,-12.31,-2.21,Green Bar,1172.798,-0.013644906330721684,-0.33147360582637136,-0.40349546030653066,-0.7400424525241889,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.015625
2025-04-10,B_QG8888,1158.14,96023692170.0,2103708,59691714162.23,-15.36,-12.92,-2.44,Green Bar,1163.222,0.007630267015843684,1.274157728799523,0.7890691647240358,0.48342512446446795,,0.3333333333333333,0.18181818181818182,0.08695652173913043,0.03076923076923077
2025-04-11,B_QG8888,1151.01,68659450045.0,2170139,60907324430.54,-16.41,-13.62,-2.8,Green Bar,1156.4940000000001,-0.006156423230352259,-0.04221364197892052,-0.03712905484233957,-0.3472320332972946,,0.3333333333333333,0.18181818181818182,0.08695652173913043,0.030303030303030304
2025-04-14,B_QG8888,1152.18,56139461900.0,2130140,59977194578.17,-16.96,-14.29,-2.67,Shrinking Green Bar,1155.194,0.0010164985534444337,0.2680845951071791,0.301264527304349,0.08518136580365113,,0.5,0.2727272727272727,0.13043478260869565,0.04477611940298507
2025-04-15,B_QG8888,1141.47,48768574830.0,2171063,60238385783.23,-18.05,-15.04,-3.01,Green Bar,1150.434,-0.009295422590220315,-0.6881441827558548,-0.4518058408600392,-0.5284244288000162,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.014705882352941176
2025-04-16,B_QG8888,1142.62,45768586895.0,2104105,58707035348.06,-18.61,-15.75,-2.85,Shrinking Green Bar,1149.084,0.0010074728201352467,0.3633389043327374,0.7191684343040253,0.1402921804234498,,0.3333333333333333,0.18181818181818182,0.08695652173913043,0.028985507246376812
2025-04-17,B_QG8888,1130.0,50334951400.0,2158949,59213285421.26,-19.84,-16.57,-3.27,Green Bar,1143.456,-0.011044791794297182,-1.2129019753977295,-0.4837756760173374,-0.5736572755615098,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.014285714285714285
2025-04-18,B_QG8888,1096.32,78080262715.0,2167954,57620988500.9,-23.26,-17.91,-5.35,Green Bar,1132.518,-0.02980530973451334,-1.7898437656624537,-1.9366730943532813,-1.5977165707840897,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.014084507042253521
2025-04-21,B_QG8888,1099.07,65775594265.0,1983944,53633107375.36,-25.46,-19.42,-6.04,Green Bar,1121.896,0.0025083917104495868,1.0229477807612954,0.7202343806807859,0.34102582245715096,,0.3333333333333333,0.18181818181818182,0.08695652173913043,0.027777777777777776
2025-04-22,B_QG8888,1094.81,43524498485.0,1941536,52818109158.36,-27.23,-20.98,-6.25,Green Bar,1112.5639999999999,-0.0038760042581454934,0.3708523121693958,0.22649925729703033,-0.02830486305707972,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.0136986301369863
2025-04-23,B_QG8888,1120.39,55072472215.0,1794120,50125873209.12,-26.27,-22.04,-4.23,Shrinking Green Bar,1108.118,0.02336478475717252,1.5632852126900418,1.980252668858082,1.4462214005800293,,0.6666666666666666,0.36363636363636365,0.17391304347826086,0.05405405405405406
2025-04-24,B_QG8888,1106.21,41430602230.0,1742396,48088936386.3,-26.35,-22.9,-3.45,Shrinking Green Bar,1103.3600000000001,-0.012656307178750326,-0.4892170331352867,-0.6331256987042541,-0.5629163898837671,,0.6666666666666666,0.36363636363636365,0.17391304347826086,0.05333333333333334
2025-04-25,B_QG8888,1097.56,48002958380.0,1769139,47789692534.16,-26.8,-23.68,-3.12,Shrinking Green Bar,1103.6079999999997,-0.007819491778233822,-0.6470739277811101,-0.2444731845542152,-0.17300876056946649,,0.3333333333333333,0.2727272727272727,0.13043478260869565,0.039473684210526314
2025-04-28,B_QG8888,1097.44,38622685190.0,1749625,47243567580.42,-26.86,-24.31,-2.54,Shrinking Green Bar,1103.282,-0.00010933343051855449,0.008790542228826135,0.36209754472974814,0.3229886356701387,,0.3333333333333333,0.2727272727272727,0.13043478260869565,0.03896103896103896
